Seller ID,Sellers Main Category,Sign-up Time,Activation Time,1st Listing,1st Salable,1st Transaction,phe duyet,sau thu tuc,chuan bi,san pham dau tien
2070,BBFF,7/24/2018,7/25/2018,7/27/2018,7/28/2018,8/1/2018,1,8,1,4
2071,Electronic,8/3/2018,8/7/2018,8/7/2018,8/7/2018,8/17/2018,4,14,0,10
2072,BBFF,8/13/2018,8/20/2018,8/14/2018,8/17/2018,8/27/2018,7,14,3,10
2073,BBFF,8/24/2018,8/24/2018,8/24/2018,8/28/2018,8/30/2018,0,6,4,2
2074,Book,8/29/2018,8/30/2018,8/30/2018,9/2/2018,8/31/2018,1,2,3,-2
2075,LifeStyle,9/5/2018,9/10/2018,9/8/2018,9/9/2018,9/11/2018,5,6,1,2
2076,BBFF,9/6/2018,9/11/2018,9/8/2018,9/10/2018,9/14/2018,5,8,2,4
2077,BBFF,9/11/2018,9/14/2018,9/14/2018,9/15/2018,9/14/2018,3,3,1,-1
2078,Electronic,9/13/2018,9/18/2018,9/17/2018,9/17/2018,9/18/2018,5,5,0,1
2079,BBFF,9/15/2018,9/18/2018,9/18/2018,9/19/2018,10/14/2018,3,29,1,25
2080,LifeStyle,9/17/2018,9/21/2018,9/20/2018,9/21/2018,9/23/2018,4,6,1,2
2081,Book,9/22/2018,9/22/2018,9/22/2018,9/26/2018,9/25/2018,0,3,4,-1
2082,Electronic,9/24/2018,9/25/2018,9/25/2018,9/28/2018,10/3/2018,1,9,3,5
2083,Electronic,9/25/2018,9/26/2018,9/28/2018,9/29/2018,10/1/2018,1,6,1,2
2084,BBFF,9/28/2018,9/28/2018,9/28/2018,10/2/2018,10/4/2018,0,6,4,2
2085,Book,10/2/2018,10/3/2018,10/5/2018,10/6/2018,10/9/2018,1,7,1,3
2086,Digital Service,10/5/2018,10/8/2018,10/9/2018,10/9/2018,10/17/2018,3,12,0,8
2087,Digital Service,10/5/2018,10/5/2018,10/9/2018,10/9/2018,10/10/2018,0,5,0,1
2088,LifeStyle,4/9/2018,4/16/2018,4/11/2018,4/12/2018,4/25/2018,7,16,1,13
2089,BBFF,6/25/2018,7/26/2018,6/27/2018,6/28/2018,9/14/2018,31,81,1,78
2090,LifeStyle,7/3/2018,7/5/2018,7/5/2018,7/6/2018,8/10/2018,2,38,1,35
2091,BBFF,7/28/2018,7/30/2018,7/30/2018,7/31/2018,7/31/2018,2,3,1,0
2092,Electronic,8/9/2018,8/10/2018,8/10/2018,8/12/2018,8/18/2018,1,9,2,6
2093,Electronic,8/13/2018,8/15/2018,8/15/2018,8/16/2018,9/6/2018,2,24,1,21
2094,LifeStyle,8/14/2018,8/20/2018,8/14/2018,8/17/2018,8/29/2018,6,15,3,12
2095,BBFF,8/14/2018,8/18/2018,8/16/2018,8/17/2018,8/18/2018,4,4,1,1
2096,LifeStyle,8/14/2018,8/15/2018,8/16/2018,8/17/2018,8/16/2018,1,2,1,-1
2097,Electronic,8/14/2018,8/15/2018,8/16/2018,8/17/2018,8/18/2018,1,4,1,1
2098,Electronic,8/15/2018,8/23/2018,8/17/2018,8/18/2018,10/1/2018,8,47,1,44
2099,BBFF,9/6/2018,9/7/2018,9/7/2018,9/9/2018,9/10/2018,1,4,2,1
2100,Digital Service,9/7/2018,9/10/2018,9/10/2018,9/10/2018,9/11/2018,3,4,0,1
2101,Digital Service,9/12/2018,9/13/2018,9/14/2018,9/15/2018,9/18/2018,1,6,1,3
2102,Electronic,9/25/2018,9/26/2018,9/27/2018,9/28/2018,10/7/2018,1,12,1,9
2103,BBFF,9/26/2018,9/27/2018,9/27/2018,9/29/2018,10/16/2018,1,20,2,17
2104,Electronic,3/1/2018,3/3/2018,3/2/2018,3/3/2018,3/8/2018,2,7,1,5
2105,LifeStyle,3/27/2018,3/29/2018,3/28/2018,3/29/2018,4/17/2018,2,21,1,19
2106,LifeStyle,3/28/2018,3/29/2018,3/29/2018,3/30/2018,4/22/2018,1,25,1,23
2107,LifeStyle,5/8/2018,5/15/2018,5/9/2018,5/10/2018,5/24/2018,7,16,1,14
2108,Book,6/10/2018,6/25/2018,6/10/2018,6/12/2018,7/4/2018,15,24,2,22
2109,BBFF,6/15/2018,6/15/2018,6/15/2018,6/17/2018,6/17/2018,0,2,2,0
2110,LifeStyle,6/18/2018,6/22/2018,6/19/2018,6/20/2018,6/27/2018,4,9,1,7
2111,Book,6/29/2018,7/6/2018,6/30/2018,7/1/2018,7/6/2018,7,7,1,5
2112,LifeStyle,7/12/2018,7/18/2018,7/13/2018,7/14/2018,7/19/2018,6,7,1,5
2113,LifeStyle,7/25/2018,7/26/2018,7/26/2018,7/27/2018,7/28/2018,1,3,1,1
2114,Electronic,8/9/2018,8/10/2018,8/10/2018,8/11/2018,8/14/2018,1,5,1,3
2115,LifeStyle,8/21/2018,8/23/2018,8/22/2018,8/23/2018,9/7/2018,2,17,1,15
2116,LifeStyle,8/22/2018,8/27/2018,8/23/2018,8/24/2018,9/9/2018,5,18,1,16
2117,LifeStyle,8/27/2018,8/28/2018,8/28/2018,8/29/2018,8/29/2018,1,2,1,0
2118,LifeStyle,9/13/2018,9/14/2018,9/14/2018,9/15/2018,9/19/2018,1,6,1,4
2119,BBFF,9/19/2018,9/20/2018,9/20/2018,9/21/2018,9/21/2018,1,2,1,0
2120,BBFF,9/19/2018,9/20/2018,9/20/2018,9/21/2018,9/22/2018,1,3,1,1
2121,Electronic,9/21/2018,9/22/2018,9/22/2018,9/23/2018,10/6/2018,1,15,1,13
2122,BBFF,9/22/2018,10/9/2018,9/23/2018,9/24/2018,10/11/2018,17,19,1,17
2123,Book,9/27/2018,9/28/2018,9/27/2018,9/29/2018,10/5/2018,1,8,2,6
2124,LifeStyle,10/9/2018,10/10/2018,10/11/2018,10/11/2018,10/13/2018,1,4,0,2
2125,Electronic,10/9/2018,10/10/2018,10/10/2018,10/11/2018,10/11/2018,1,2,1,0
2126,Book,10/9/2018,10/9/2018,10/9/2018,10/11/2018,10/11/2018,0,2,2,0
2127,Electronic,4/20/2018,6/8/2018,4/20/2018,4/21/2018,9/23/2018,49,156,1,155
2128,LifeStyle,6/11/2018,7/11/2018,6/11/2018,6/12/2018,10/1/2018,30,112,1,111
2129,LifeStyle,6/11/2018,6/11/2018,6/11/2018,6/12/2018,6/15/2018,0,4,1,3
2130,Electronic,8/8/2018,8/8/2018,8/8/2018,8/9/2018,8/12/2018,0,4,1,3
2131,BBFF,8/31/2018,9/4/2018,8/31/2018,9/1/2018,9/8/2018,4,8,1,7
2132,Electronic,9/12/2018,9/14/2018,9/13/2018,9/13/2018,10/15/2018,2,33,0,32
2133,BBFF,9/13/2018,9/13/2018,9/13/2018,9/14/2018,9/26/2018,0,13,1,12
2134,BBFF,9/17/2018,9/19/2018,9/18/2018,9/18/2018,9/21/2018,2,4,0,3
2135,LifeStyle,9/18/2018,9/20/2018,9/19/2018,9/19/2018,9/25/2018,2,7,0,6
2136,LifeStyle,9/24/2018,9/28/2018,9/24/2018,9/25/2018,10/9/2018,4,15,1,14
2137,LifeStyle,9/26/2018,9/26/2018,9/26/2018,9/27/2018,10/12/2018,0,16,1,15
2138,LifeStyle,9/27/2018,9/27/2018,9/27/2018,9/28/2018,9/30/2018,0,3,1,2
2139,Electronic,10/1/2018,10/2/2018,10/3/2018,10/2/2018,10/9/2018,1,8,-1,7
2140,Digital Service,10/3/2018,10/4/2018,10/5/2018,10/4/2018,10/8/2018,1,5,-1,4
2141,BBFF,10/4/2018,10/4/2018,10/5/2018,10/5/2018,10/9/2018,0,5,0,4
2142,Electronic,10/10/2018,10/15/2018,10/11/2018,10/11/2018,10/15/2018,5,5,0,4
2143,LifeStyle,9/18/2018,9/18/2018,9/18/2018,9/18/2018,9/21/2018,0,3,0,3
2144,Electronic,10/4/2018,10/4/2018,10/5/2018,10/4/2018,10/12/2018,0,8,-1,8
2145,BBFF,10/5/2018,10/5/2018,10/5/2018,10/5/2018,10/6/2018,0,1,0,1
